organization_id,sector,services,specific_services,lga_name,wards,days_and_hours_of_operation,target_group,service_fees,referrals_receive,referrals_make,additional_information
10,Protection,Temporary Shelter,CMR,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,CMR,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,CMR,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,CMR,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,CMR,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,CMR,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,CMR,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,CMR,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,CMR,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,CMR,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,CMR,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,CMR,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,All communities within the jurisdiction of Mubi South LGA,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),GBV survivors (Male,Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,A referral link; referring of acute medical services like body scans,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,blood transfusion,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
10,Protection,Temporary Shelter,PEP,Mubi-South,Adamawa State.,Sunday to Saturday (6am to 6pm),Female),Free,Referrals are received from other organizations,etc and transfer of cases to State CID.,Sensitization on GBV to antenatal department in PHCs and also provision of dignity kits to vunerable survivors.
